dst,dst_ip,num_ports,num_connections,num_sources,num_icmp,num_tcp,num_udp
169088007,10.20.20.7,990,2170,7,113,2049,8
169088008,10.20.20.8,998,2191,7,113,2070,8
169088009,10.20.20.9,1000,2199,7,114,2077,8
169088010,10.20.20.10,1048,20040,43,16,20004,20
169088011,10.20.20.11,997,2195,7,117,2070,8
169088012,10.20.20.12,989,2176,7,116,2052,8
169088013,10.20.20.13,988,2166,7,113,2046,7
169088014,10.20.20.14,989,2162,7,112,2043,7
169088015,10.20.20.15,1009,6485,42,23,6456,6
169088016,10.20.20.16,984,2166,7,114,2044,8
169088017,10.20.20.17,990,2172,7,112,2052,8
169088018,10.20.20.18,991,2172,7,113,2051,8
169088019,10.20.20.19,989,2176,7,116,2052,8
169088020,10.20.20.20,1034,6746,16,16,6705,25
169088021,10.20.20.21,987,2164,7,114,2042,8
169088022,10.20.20.22,989,2166,7,112,2046,8
169088023,10.20.20.23,989,2177,7,117,2052,8
169088024,10.20.20.24,987,2174,7,119,2047,8
169088025,10.20.20.25,991,2276,8,176,2092,8
169088026,10.20.20.26,992,2184,7,117,2059,8
169088027,10.20.20.27,988,2175,7,116,2051,8
169088028,10.20.20.28,990,2185,7,119,2058,8
169088029,10.20.20.29,994,2191,7,119,2064,8
169088030,10.20.20.30,994,2184,7,117,2059,8
169088031,10.20.20.31,989,2175,7,117,2050,8
169088032,10.20.20.32,988,2175,7,119,2048,8
169088033,10.20.20.33,993,2185,7,119,2058,8
169088034,10.20.20.34,990,2181,7,120,2053,8
169088035,10.20.20.35,991,2184,7,119,2057,8
169088036,10.20.20.36,991,2181,7,119,2054,8
169088037,10.20.20.37,986,2171,7,119,2044,8
169088038,10.20.20.38,988,2183,7,121,2054,8
169088039,10.20.20.39,989,2177,7,119,2050,8
169088040,10.20.20.40,985,2168,7,119,2041,8
169088041,10.20.20.41,986,2169,7,118,2043,8
169088042,10.20.20.42,992,2183,7,118,2057,8
169088043,10.20.20.43,993,2190,7,119,2063,8
169088044,10.20.20.44,994,2186,7,118,2060,8
169088045,10.20.20.45,994,2192,7,119,2065,8
169088046,10.20.20.46,991,2182,7,119,2055,8
169088047,10.20.20.47,991,2184,7,118,2058,8
169088048,10.20.20.48,991,2185,7,119,2058,8
169088049,10.20.20.49,992,2184,7,120,2056,8
169088050,10.20.20.50,991,2187,7,120,2059,8
169088051,10.20.20.51,986,2175,7,120,2048,7
169088052,10.20.20.52,987,2177,7,120,2049,8
169088053,10.20.20.53,988,2175,7,118,2049,8
169088054,10.20.20.54,989,2179,7,119,2052,8
169088055,10.20.20.55,991,2183,7,120,2055,8
169088056,10.20.20.56,991,2182,7,119,2055,8
169088057,10.20.20.57,987,2171,7,118,2045,8
169088058,10.20.20.58,989,2175,7,119,2048,8
169088059,10.20.20.59,988,2176,7,119,2049,8
169088060,10.20.20.60,992,2185,7,119,2058,8
169088061,10.20.20.61,994,2188,7,120,2060,8
169088062,10.20.20.62,985,2168,7,120,2040,8
169088063,10.20.20.63,988,2177,7,118,2051,8
169088064,10.20.20.64,1004,2185,7,118,2059,8
169088065,10.20.20.65,1004,2205,7,120,2077,8
169088066,10.20.20.66,1004,2214,7,120,2086,8
169088067,10.20.20.67,1004,2211,7,120,2083,8
169088068,10.20.20.68,1004,2208,7,119,2081,8
169088069,10.20.20.69,1004,2190,7,120,2062,8
169088070,10.20.20.70,1003,2197,7,120,2069,8
169088071,10.20.20.71,1004,2211,7,120,2083,8
169088072,10.20.20.72,1004,2206,7,119,2079,8
169088073,10.20.20.73,1004,2208,7,120,2080,8
169088074,10.20.20.74,1004,2210,7,119,2083,8
169088075,10.20.20.75,1004,2211,7,120,2083,8
169088076,10.20.20.76,1004,2201,7,119,2074,8
169088077,10.20.20.77,1004,2207,7,119,2080,8
169088078,10.20.20.78,1004,2210,7,120,2082,8
169088079,10.20.20.79,1004,2196,7,120,2068,8
169088080,10.20.20.80,1004,2192,7,120,2064,8
169088081,10.20.20.81,1004,2201,7,119,2074,8
169088082,10.20.20.82,1003,2189,7,120,2061,8
169088083,10.20.20.83,1004,2194,7,120,2066,8
169088084,10.20.20.84,1004,2194,7,118,2068,8
169088085,10.20.20.85,1004,2197,7,118,2071,8
169088086,10.20.20.86,1004,2196,7,119,2069,8
169088087,10.20.20.87,1004,2192,7,117,2067,8
169088088,10.20.20.88,1004,2188,7,118,2062,8
169088089,10.20.20.89,1004,2201,7,117,2076,8
169088090,10.20.20.90,1004,2185,6,119,2058,8
169088091,10.20.20.91,1004,2201,7,119,2074,8
169088092,10.20.20.92,1004,2198,7,119,2071,8
169088093,10.20.20.93,1004,2188,7,117,2063,8
169088094,10.20.20.94,1004,2190,7,117,2065,8
169088095,10.20.20.95,1004,2201,7,117,2076,8
169088096,10.20.20.96,1002,2198,7,119,2071,8
169088097,10.20.20.97,1004,2201,7,118,2075,8
169088098,10.20.20.98,1004,2171,6,117,2046,8
169088099,10.20.20.99,1004,2202,7,117,2077,8
169088100,10.20.20.100,1048,5501,12,13,5487,1
169088101,10.20.20.101,1100,13986,10,24,13954,8
169088102,10.20.20.102,1004,2171,6,116,2047,8
169088103,10.20.20.103,1004,2189,7,116,2065,8
169088104,10.20.20.104,1004,2196,7,117,2071,8
169088105,10.20.20.105,1004,2202,7,119,2076,7
169088106,10.20.20.106,1004,2203,7,119,2076,8
169088107,10.20.20.107,1004,2173,6,119,2046,8
169088108,10.20.20.108,1004,2193,7,116,2069,8
169088109,10.20.20.109,1517,281859,12,30,281792,37
169088110,10.20.20.110,1002,6657,7,6,6647,4
169088111,10.20.20.111,1002,26267,8,6,26257,4
169088112,10.20.20.112,1012,32349,11,119,32220,10
169088113,10.20.20.113,1003,2190,7,117,2065,8
169088114,10.20.20.114,1004,2198,7,119,2071,8
169088115,10.20.20.115,1004,2199,7,119,2072,8
169088116,10.20.20.116,1003,2196,7,116,2072,8
169088117,10.20.20.117,1003,2195,7,119,2068,8
169088118,10.20.20.118,1003,2194,7,118,2068,8
169088119,10.20.20.119,1004,2201,7,117,2076,8
169088120,10.20.20.120,1004,2188,7,115,2065,8
169088121,10.20.20.121,1003,2193,7,117,2068,8
169088122,10.20.20.122,1004,2198,7,118,2072,8
169088123,10.20.20.123,1004,2200,7,118,2074,8
169088124,10.20.20.124,1004,2170,6,119,2043,8
169088125,10.20.20.125,1004,2173,6,119,2046,8
169088126,10.20.20.126,1004,2200,7,118,2074,8
169088127,10.20.20.127,1004,2189,7,118,2063,8
169088128,10.20.20.128,10,80,7,16,64,0
169088129,10.20.20.129,11,72,7,16,56,0
169088130,10.20.20.130,14,92,7,16,76,0
169088131,10.20.20.131,14,89,7,16,73,0
169088132,10.20.20.132,10,60,6,16,44,0
169088133,10.20.20.133,12,68,7,16,52,0
169088134,10.20.20.134,10,61,6,16,45,0
169088135,10.20.20.135,10,60,6,16,44,0
169088136,10.20.20.136,8,56,6,16,40,0
169088137,10.20.20.137,10,61,6,16,45,0
169088138,10.20.20.138,9,58,6,16,42,0
169088139,10.20.20.139,7,54,6,16,38,0
169088140,10.20.20.140,8,57,6,16,41,0
169088141,10.20.20.141,6,52,6,16,36,0
169088142,10.20.20.142,7,54,6,16,38,0
169088143,10.20.20.143,8,57,6,16,41,0
169088144,10.20.20.144,7,55,6,16,39,0
169088145,10.20.20.145,8,57,6,16,41,0
169088146,10.20.20.146,8,56,6,16,40,0
169088147,10.20.20.147,8,56,6,16,40,0
169088148,10.20.20.148,9,59,6,16,43,0
169088149,10.20.20.149,10,61,6,16,45,0
169088150,10.20.20.150,11,63,6,16,47,0
169088151,10.20.20.151,9,57,6,16,41,0
169088152,10.20.20.152,7,54,6,16,38,0
169088153,10.20.20.153,8,56,6,16,40,0
169088154,10.20.20.154,8,57,6,16,41,0
169088155,10.20.20.155,9,58,6,16,42,0
169088156,10.20.20.156,8,57,6,16,41,0
169088157,10.20.20.157,9,58,6,16,42,0
169088158,10.20.20.158,10,60,6,16,44,0
169088159,10.20.20.159,9,59,6,16,43,0
169088160,10.20.20.160,12,65,6,16,49,0
169088161,10.20.20.161,9,58,6,16,42,0
169088162,10.20.20.162,8,56,6,16,40,0
169088163,10.20.20.163,12,64,6,16,48,0
169088164,10.20.20.164,10,61,6,16,45,0
169088165,10.20.20.165,7,55,6,16,39,0
169088166,10.20.20.166,7,55,6,16,39,0
169088167,10.20.20.167,6,53,6,16,37,0
169088168,10.20.20.168,6,52,6,16,36,0
169088169,10.20.20.169,10,61,6,16,45,0
169088170,10.20.20.170,7,55,6,16,39,0
169088171,10.20.20.171,7,55,6,16,39,0
169088172,10.20.20.172,12,64,6,16,48,0
169088173,10.20.20.173,9,59,6,16,43,0
169088174,10.20.20.174,6,53,6,16,37,0
169088175,10.20.20.175,9,59,6,16,43,0
169088176,10.20.20.176,7,54,6,16,38,0
169088177,10.20.20.177,8,56,6,16,40,0
169088178,10.20.20.178,11,62,6,16,46,0
169088179,10.20.20.179,7,54,6,16,38,0
169088180,10.20.20.180,6,52,6,16,36,0
169088181,10.20.20.181,9,55,6,15,40,0
169088182,10.20.20.182,8,57,6,16,41,0
169088183,10.20.20.183,7,53,6,16,37,0
169088184,10.20.20.184,8,53,6,16,37,0
169088185,10.20.20.185,7,50,6,15,35,0
169088186,10.20.20.186,8,54,6,16,38,0
169088187,10.20.20.187,7,52,6,16,36,0
169088188,10.20.20.188,9,57,6,16,41,0
169088189,10.20.20.189,12,64,6,16,48,0
169088190,10.20.20.190,10,56,6,15,41,0
169088191,10.20.20.191,7,51,6,15,36,0
169088192,10.20.20.192,5,51,6,16,35,0
169088193,10.20.20.193,5,48,6,15,33,0
169088194,10.20.20.194,5,48,6,15,33,0
169088195,10.20.20.195,5,51,6,16,35,0
169088196,10.20.20.196,5,51,6,16,35,0
169088197,10.20.20.197,5,48,6,15,33,0
169088198,10.20.20.198,5,48,6,15,33,0
169088199,10.20.20.199,5,50,6,16,34,0
169088200,10.20.20.200,1000,2238,8,13,2225,0
169088201,10.20.20.201,5,48,6,15,33,0
169088202,10.20.20.202,5,50,6,16,34,0
169088203,10.20.20.203,5,48,6,15,33,0
169088204,10.20.20.204,5,49,6,15,34,0
169088205,10.20.20.205,1001,5148,40,11,5135,2
169088206,10.20.20.206,5,51,6,16,35,0
169088207,10.20.20.207,5,51,6,16,35,0
169088208,10.20.20.208,5,51,6,16,35,0
169088209,10.20.20.209,5,49,6,15,34,0
169088210,10.20.20.210,5,49,6,15,34,0
169088211,10.20.20.211,5,51,6,16,35,0
169088212,10.20.20.212,5,51,6,16,35,0
169088213,10.20.20.213,5,51,6,16,35,0
169088214,10.20.20.214,5,51,6,16,35,0
169088215,10.20.20.215,5,51,6,16,35,0
169088216,10.20.20.216,5,51,6,16,35,0
169088217,10.20.20.217,5,51,6,16,35,0
169088218,10.20.20.218,5,51,6,16,35,0
169088219,10.20.20.219,5,51,6,16,35,0
169088220,10.20.20.220,5,51,6,16,35,0
169088221,10.20.20.221,5,50,6,16,34,0
169088222,10.20.20.222,5,50,6,16,34,0
169088223,10.20.20.223,5,50,6,16,34,0
169088224,10.20.20.224,5,51,6,16,35,0
169088225,10.20.20.225,5,50,6,16,34,0
169088226,10.20.20.226,5,51,6,16,35,0
169088227,10.20.20.227,5,49,6,16,33,0
169088228,10.20.20.228,5,49,6,16,33,0
169088229,10.20.20.229,5,49,6,16,33,0
169088230,10.20.20.230,5,50,6,16,34,0
169088231,10.20.20.231,5,50,6,16,34,0
169088232,10.20.20.232,5,50,6,16,34,0
169088233,10.20.20.233,5,50,6,16,34,0
169088234,10.20.20.234,5,50,6,16,34,0
169088235,10.20.20.235,5,50,6,16,34,0
169088236,10.20.20.236,5,50,6,16,34,0
169088237,10.20.20.237,5,50,6,16,34,0
169088238,10.20.20.238,5,50,6,16,34,0
169088239,10.20.20.239,5,50,6,16,34,0
169088240,10.20.20.240,5,50,6,16,34,0
169088241,10.20.20.241,5,48,6,15,33,0
169088242,10.20.20.242,5,48,6,15,33,0
169088243,10.20.20.243,5,50,6,16,34,0
169088244,10.20.20.244,5,48,6,15,33,0
169088245,10.20.20.245,5,47,6,15,32,0
169088246,10.20.20.246,5,50,6,16,34,0
169088247,10.20.20.247,5,48,6,15,33,0
169088248,10.20.20.248,5,48,6,15,33,0
169088249,10.20.20.249,5,49,6,16,33,0
169088250,10.20.20.250,29001,160667,16,4,160663,0
169088251,10.20.20.251,999,2710,7,3,2707,0
169088252,10.20.20.252,1003,3705,7,11,2025,1669
169088253,10.20.20.253,5,49,6,16,33,0
169088254,10.20.20.254,5,48,6,15,33,0
169088255,10.20.20.255,7,252,10,3,18,231
169415178,10.25.18.10,1,1,1,0,0,1
169478701,10.26.10.45,1,102,2,0,0,102
169745920,10.30.30.0,5,36,3,12,24,0
169745921,10.30.30.1,1002,9208,9,17,9189,2
169745922,10.30.30.2,5,40,5,13,27,0
169745923,10.30.30.3,5,39,4,12,27,0
169745924,10.30.30.4,5,39,4,12,27,0
169745925,10.30.30.5,579,1510,174,16,850,644
169745926,10.30.30.6,5,39,4,12,27,0
169745927,10.30.30.7,5,39,4,12,27,0
169745928,10.30.30.8,5,39,4,12,27,0
169745929,10.30.30.9,5,39,4,12,27,0
169745930,10.30.30.10,1128,421158,44,22,421124,12
169745931,10.30.30.11,5,39,4,12,27,0
169745932,10.30.30.12,5,39,4,12,27,0
169745933,10.30.30.13,5,39,4,12,27,0
169745934,10.30.30.14,5,39,4,12,27,0
169745935,10.30.30.15,995,3927,38,24,3896,7
169745936,10.30.30.16,5,39,4,12,27,0
169745937,10.30.30.17,5,39,4,12,27,0
169745938,10.30.30.18,5,39,4,12,27,0
169745939,10.30.30.19,5,39,4,12,27,0
169745940,10.30.30.20,543,516145,13,33,516108,4
169745941,10.30.30.21,5,39,4,12,27,0
169745942,10.30.30.22,5,39,4,12,27,0
169745943,10.30.30.23,5,39,4,12,27,0
169745944,10.30.30.24,5,38,4,12,26,0
169745945,10.30.30.25,5,139,5,71,68,0
169745946,10.30.30.26,5,39,4,12,27,0
169745947,10.30.30.27,5,39,4,12,27,0
169745948,10.30.30.28,5,39,4,12,27,0
169745949,10.30.30.29,5,39,4,12,27,0
169745950,10.30.30.30,5,38,4,12,26,0
169745951,10.30.30.31,5,38,4,12,26,0
169745952,10.30.30.32,5,39,4,12,27,0
169745953,10.30.30.33,5,38,4,12,26,0
169745954,10.30.30.34,5,38,4,12,26,0
169745955,10.30.30.35,5,39,4,12,27,0
169745956,10.30.30.36,5,39,4,12,27,0
169745957,10.30.30.37,5,39,4,12,27,0
169745958,10.30.30.38,5,39,4,12,27,0
169745959,10.30.30.39,5,38,4,12,26,0
169745960,10.30.30.40,5,39,4,12,27,0
169745961,10.30.30.41,5,38,4,12,26,0
169745962,10.30.30.42,5,39,4,12,27,0
169745963,10.30.30.43,5,38,4,12,26,0
169745964,10.30.30.44,5,38,4,12,26,0
169745965,10.30.30.45,5,38,4,12,26,0
169745966,10.30.30.46,5,38,4,12,26,0
169745967,10.30.30.47,5,39,4,12,27,0
169745968,10.30.30.48,5,39,4,12,27,0
169745969,10.30.30.49,5,39,4,12,27,0
169745970,10.30.30.50,5,39,4,12,27,0
169745971,10.30.30.51,5,39,4,12,27,0
169745972,10.30.30.52,5,39,4,12,27,0
169745973,10.30.30.53,5,39,4,12,27,0
169745974,10.30.30.54,5,39,4,12,27,0
169745975,10.30.30.55,5,39,4,12,27,0
169745976,10.30.30.56,5,39,4,12,27,0
169745977,10.30.30.57,5,39,4,12,27,0
169745978,10.30.30.58,5,39,4,12,27,0
169745979,10.30.30.59,5,39,4,12,27,0
169745980,10.30.30.60,5,39,4,12,27,0
169745981,10.30.30.61,5,39,4,12,27,0
169745982,10.30.30.62,5,39,4,12,27,0
169745983,10.30.30.63,5,39,4,12,27,0
169745984,10.30.30.64,5,39,4,12,27,0
169745985,10.30.30.65,5,39,4,12,27,0
169745986,10.30.30.66,5,39,4,12,27,0
169745987,10.30.30.67,5,39,4,12,27,0
169745988,10.30.30.68,5,38,4,12,26,0
169745989,10.30.30.69,5,38,4,12,26,0
169745990,10.30.30.70,5,38,4,12,26,0
169745991,10.30.30.71,5,38,4,12,26,0
169745992,10.30.30.72,5,39,4,12,27,0
169745993,10.30.30.73,5,39,4,12,27,0
169745994,10.30.30.74,5,39,4,12,27,0
169745995,10.30.30.75,5,39,4,12,27,0
169745996,10.30.30.76,5,39,4,12,27,0
169745997,10.30.30.77,5,39,4,12,27,0
169745998,10.30.30.78,5,39,4,12,27,0
169745999,10.30.30.79,5,39,4,12,27,0
169746000,10.30.30.80,5,39,4,12,27,0
169746001,10.30.30.81,5,39,4,12,27,0
169746002,10.30.30.82,5,39,4,12,27,0
169746003,10.30.30.83,5,39,4,12,27,0
169746004,10.30.30.84,5,39,4,12,27,0
169746005,10.30.30.85,5,39,4,12,27,0
169746006,10.30.30.86,5,39,4,12,27,0
169746007,10.30.30.87,5,39,4,12,27,0
169746008,10.30.30.88,5,39,4,12,27,0
169746009,10.30.30.89,5,39,4,12,27,0
169746010,10.30.30.90,5,39,4,12,27,0
169746011,10.30.30.91,5,39,4,12,27,0
169746012,10.30.30.92,5,39,4,12,27,0
169746013,10.30.30.93,5,39,4,12,27,0
169746014,10.30.30.94,5,39,4,12,27,0
169746015,10.30.30.95,5,39,4,12,27,0
169746016,10.30.30.96,5,39,4,12,27,0
169746017,10.30.30.97,5,39,4,12,27,0
169746018,10.30.30.98,5,39,4,12,27,0
169746019,10.30.30.99,5,39,4,12,27,0
169746020,10.30.30.100,5,39,4,12,27,0
169746021,10.30.30.101,5,39,4,12,27,0
169746022,10.30.30.102,5,39,4,12,27,0
169746023,10.30.30.103,5,39,4,12,27,0
169746024,10.30.30.104,5,39,4,12,27,0
169746025,10.30.30.105,101,205,4,11,193,1
169746026,10.30.30.106,13,1540,6,12,1528,0
169746027,10.30.30.107,5,39,4,12,27,0
169746028,10.30.30.108,104,2409,4,9,2392,8
169746029,10.30.30.109,104,2407,4,10,2389,8
169746030,10.30.30.110,135,54817,7,11,54789,17
169746031,10.30.30.111,36,192902,10,78,192796,28
169746032,10.30.30.112,5,39,4,12,27,0
169746033,10.30.30.113,5,39,4,12,27,0
169746034,10.30.30.114,5,39,4,12,27,0
169746035,10.30.30.115,5,38,4,11,27,0
169746036,10.30.30.116,5,39,4,12,27,0
169746037,10.30.30.117,5,39,4,12,27,0
169746038,10.30.30.118,5,39,4,12,27,0
169746039,10.30.30.119,5,39,4,12,27,0
169746040,10.30.30.120,5,39,4,12,27,0
169746041,10.30.30.121,5,38,4,12,26,0
169746042,10.30.30.122,5,39,4,12,27,0
169746043,10.30.30.123,5,39,4,12,27,0
169746044,10.30.30.124,5,39,4,12,27,0
169746045,10.30.30.125,5,39,4,12,27,0
169746046,10.30.30.126,5,39,4,12,27,0
169746047,10.30.30.127,5,39,4,12,27,0
169746048,10.30.30.128,5,39,4,12,27,0
169746049,10.30.30.129,5,39,4,12,27,0
169746050,10.30.30.130,5,39,4,12,27,0
169746051,10.30.30.131,5,39,4,12,27,0
169746052,10.30.30.132,5,38,4,12,26,0
169746053,10.30.30.133,5,38,4,12,26,0
169746054,10.30.30.134,5,39,4,12,27,0
169746055,10.30.30.135,5,39,4,12,27,0
169746056,10.30.30.136,5,39,4,12,27,0
169746057,10.30.30.137,5,39,4,12,27,0
169746058,10.30.30.138,5,39,4,12,27,0
169746059,10.30.30.139,5,39,4,12,27,0
169746060,10.30.30.140,5,39,4,12,27,0
169746061,10.30.30.141,5,39,4,12,27,0
169746062,10.30.30.142,5,39,4,12,27,0
169746063,10.30.30.143,5,39,4,12,27,0
169746064,10.30.30.144,5,39,4,12,27,0
169746065,10.30.30.145,5,39,4,12,27,0
169746066,10.30.30.146,5,39,4,12,27,0
169746067,10.30.30.147,5,39,4,12,27,0
169746068,10.30.30.148,5,39,4,12,27,0
169746069,10.30.30.149,5,39,4,12,27,0
169746070,10.30.30.150,5,39,4,12,27,0
169746071,10.30.30.151,5,39,4,12,27,0
169746072,10.30.30.152,5,39,4,12,27,0
169746073,10.30.30.153,5,39,4,12,27,0
169746074,10.30.30.154,5,39,4,12,27,0
169746075,10.30.30.155,5,38,4,12,26,0
169746076,10.30.30.156,5,39,4,12,27,0
169746077,10.30.30.157,5,39,4,12,27,0
169746078,10.30.30.158,5,39,4,12,27,0
169746079,10.30.30.159,5,39,4,12,27,0
169746080,10.30.30.160,5,39,4,12,27,0
169746081,10.30.30.161,5,39,4,12,27,0
169746082,10.30.30.162,5,39,4,12,27,0
169746083,10.30.30.163,5,39,4,12,27,0
169746084,10.30.30.164,5,38,4,12,26,0
169746085,10.30.30.165,5,39,4,12,27,0
169746086,10.30.30.166,5,39,4,12,27,0
169746087,10.30.30.167,5,39,4,12,27,0
169746088,10.30.30.168,5,39,4,12,27,0
169746089,10.30.30.169,5,39,4,12,27,0
169746090,10.30.30.170,5,39,4,12,27,0
169746091,10.30.30.171,5,39,4,12,27,0
169746092,10.30.30.172,5,39,4,12,27,0
169746093,10.30.30.173,5,39,4,12,27,0
169746094,10.30.30.174,5,39,4,12,27,0
169746095,10.30.30.175,5,39,4,12,27,0
169746096,10.30.30.176,5,39,4,12,27,0
169746097,10.30.30.177,5,39,4,12,27,0
169746098,10.30.30.178,5,39,4,12,27,0
169746099,10.30.30.179,5,39,4,12,27,0
169746100,10.30.30.180,5,39,4,12,27,0
169746101,10.30.30.181,5,39,4,12,27,0
169746102,10.30.30.182,5,39,4,12,27,0
169746103,10.30.30.183,5,39,4,12,27,0
169746104,10.30.30.184,5,39,4,12,27,0
169746105,10.30.30.185,5,39,4,12,27,0
169746106,10.30.30.186,5,39,4,12,27,0
169746107,10.30.30.187,5,39,4,12,27,0
169746108,10.30.30.188,5,39,4,12,27,0
169746109,10.30.30.189,5,39,4,12,27,0
169746110,10.30.30.190,5,39,4,12,27,0
169746111,10.30.30.191,5,39,4,12,27,0
169746112,10.30.30.192,5,38,4,12,26,0
169746113,10.30.30.193,5,38,4,12,26,0
169746114,10.30.30.194,5,39,4,12,27,0
169746115,10.30.30.195,5,39,4,12,27,0
169746116,10.30.30.196,5,39,4,12,27,0
169746117,10.30.30.197,5,39,4,12,27,0
169746118,10.30.30.198,5,39,4,12,27,0
169746119,10.30.30.199,5,39,4,12,27,0
169746120,10.30.30.200,104,681,5,18,647,16
169746121,10.30.30.201,5,39,4,12,27,0
169746122,10.30.30.202,5,53,4,12,41,0
169746123,10.30.30.203,5,38,4,12,26,0
169746124,10.30.30.204,5,38,4,12,26,0
169746125,10.30.30.205,105,3769,38,15,3752,2
169746126,10.30.30.206,5,38,4,12,26,0
169746127,10.30.30.207,5,38,4,12,26,0
169746128,10.30.30.208,5,37,4,12,25,0
169746129,10.30.30.209,5,38,4,12,26,0
169746130,10.30.30.210,5,38,4,12,26,0
169746131,10.30.30.211,5,38,4,12,26,0
169746132,10.30.30.212,5,38,4,12,26,0
169746133,10.30.30.213,5,38,4,12,26,0
169746134,10.30.30.214,5,39,4,12,27,0
169746135,10.30.30.215,5,39,4,12,27,0
169746136,10.30.30.216,5,39,4,12,27,0
169746137,10.30.30.217,5,39,4,12,27,0
169746138,10.30.30.218,5,39,4,12,27,0
169746139,10.30.30.219,5,39,4,12,27,0
169746140,10.30.30.220,5,39,4,12,27,0
169746141,10.30.30.221,5,39,4,12,27,0
169746142,10.30.30.222,5,39,4,12,27,0
169746143,10.30.30.223,5,39,4,12,27,0
169746144,10.30.30.224,5,39,4,12,27,0
169746145,10.30.30.225,5,39,4,12,27,0
169746146,10.30.30.226,5,39,4,12,27,0
169746147,10.30.30.227,5,38,4,12,26,0
169746148,10.30.30.228,5,38,4,12,26,0
169746149,10.30.30.229,5,38,4,12,26,0
169746150,10.30.30.230,5,38,4,12,26,0
169746151,10.30.30.231,5,39,4,12,27,0
169746152,10.30.30.232,5,39,4,12,27,0
169746153,10.30.30.233,5,39,4,12,27,0
169746154,10.30.30.234,5,39,4,12,27,0
169746155,10.30.30.235,5,39,4,12,27,0
169746156,10.30.30.236,5,39,4,12,27,0
169746157,10.30.30.237,5,39,4,12,27,0
169746158,10.30.30.238,5,39,4,12,27,0
169746159,10.30.30.239,5,39,4,12,27,0
169746160,10.30.30.240,5,37,4,12,25,0
169746161,10.30.30.241,5,37,4,12,25,0
169746162,10.30.30.242,5,37,4,12,25,0
169746163,10.30.30.243,5,37,4,12,25,0
169746164,10.30.30.244,5,37,4,12,25,0
169746165,10.30.30.245,5,37,4,12,25,0
169746166,10.30.30.246,5,37,4,12,25,0
169746167,10.30.30.247,5,37,4,12,25,0
169746168,10.30.30.248,5,37,4,12,25,0
169746169,10.30.30.249,5,37,4,12,25,0
169746170,10.30.30.250,24634,63952,14,7,63943,2
169746171,10.30.30.251,102,1803,5,13,1788,2
169746172,10.30.30.252,5,37,4,12,25,0
169746173,10.30.30.253,5,37,4,12,25,0
169746174,10.30.30.254,5,37,4,12,25,0
169746175,10.30.30.255,7,273,9,12,22,239
170403840,10.40.40.0,6,5345,3,4,5341,0
170403841,10.40.40.1,1001,21610,6,10,21599,1
170403842,10.40.40.2,5,26,4,4,22,0
170403843,10.40.40.3,5,26,4,4,22,0
170403844,10.40.40.4,5,26,4,4,22,0
170403845,10.40.40.5,746,4511,220,10,3688,813
170403846,10.40.40.6,5,26,4,4,22,0
170403847,10.40.40.7,5,26,4,4,22,0
170403848,10.40.40.8,5,26,4,4,22,0
170403849,10.40.40.9,5,26,4,4,22,0
170403850,10.40.40.10,1039,17409,40,12,17386,11
170403851,10.40.40.11,5,26,4,4,22,0
170403852,10.40.40.12,5,26,4,4,22,0
170403853,10.40.40.13,5,25,4,4,21,0
170403854,10.40.40.14,5,25,4,4,21,0
170403855,10.40.40.15,818,3955,38,20,3929,6
170403856,10.40.40.16,5,25,4,4,21,0
170403857,10.40.40.17,5,25,4,4,21,0
170403858,10.40.40.18,5,25,4,4,21,0
170403859,10.40.40.19,5,25,4,4,21,0
170403860,10.40.40.20,720,467463,16,12,467450,1
170403861,10.40.40.21,5,25,4,4,21,0
170403862,10.40.40.22,5,25,4,4,21,0
170403863,10.40.40.23,5,25,4,4,21,0
170403864,10.40.40.24,5,26,4,4,22,0
170403865,10.40.40.25,5,26,4,4,22,0
170403866,10.40.40.26,5,26,4,4,22,0
170403867,10.40.40.27,5,26,4,4,22,0
170403868,10.40.40.28,5,26,4,4,22,0
170403869,10.40.40.29,5,26,4,4,22,0
170403870,10.40.40.30,5,26,4,4,22,0
170403871,10.40.40.31,5,26,4,4,22,0
170403872,10.40.40.32,5,26,4,4,22,0
170403873,10.40.40.33,5,26,4,4,22,0
